id_lote,id_med,cod_medicamento,nom_medicamento,lote,estado_articulo,estado_lote,existencia,val_promedio,fec_vencimiento
2605,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
2706,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
2793,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
2876,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
2969,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
3063,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
3224,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
3309,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
3388,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
3917,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,LP10008,Activo,Activo,0,0.0000,2023-12-31
4404,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,101008,Activo,Activo,0,0.0000,2029-09-29
4849,16017,16017,AGUJA HIPODERMICA  21 X 1  1/2,240920,Activo,Activo,0,0.0000,2029-09-29
2378,16018,16018,AGUJA PARA PLUMAS DE INSULINA,LP10009,Activo,Activo,0,0.0000,2023-12-31
3815,16018,16018,AGUJA PARA PLUMAS DE INSULINA,LP10009,Activo,Activo,0,0.0000,2023-12-31
2379,16019,16019,AGUJAS PARA PEN,LP10010,Activo,Activo,0,0.0000,2023-12-31
3737,16019,16019,AGUJAS PARA PEN,LP10010,Activo,Activo,0,0.0000,2023-12-31
2380,16020,16020,AGUJAS PARA PLUMAS DE INSULINA # 23,LP10011,Activo,Activo,0,0.0000,2023-12-31
2877,16020,16020,AGUJAS PARA PLUMAS DE INSULINA # 23,LP10011,Activo,Activo,0,0.0000,2023-12-31
7,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
322,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
465,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
597,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
839,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
958,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
1073,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
1305,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
1391,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
1542,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
1659,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
2095,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
2249,15710,15710,ALBENDAZOL  200 MG TABLETA,L2022007,Activo,Activo,0,0.0000,2026-12-31
4171,15710,15710,ALBENDAZOL  200 MG TABLETA,G13495,Activo,Activo,0,0.0000,2027-06-30
4172,15710,15710,ALBENDAZOL  200 MG TABLETA,99706,Activo,Activo,0,0.0000,2027-09-30
4173,15710,15710,ALBENDAZOL  200 MG TABLETA,96245,Activo,Activo,0,0.0000,2027-02-28
8,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
323,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
466,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
598,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
726,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
840,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
959,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1199,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1306,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1392,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1543,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1660,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
1850,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
2096,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
2250,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,L2022008,Activo,Activo,0,0.0000,2026-12-31
4174,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,G28644,Activo,Activo,0,0.0000,2026-10-30
4175,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,G07475,Activo,Activo,0,0.0000,2027-03-30
4777,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,G07465,Activo,Activo,0,0.0000,2027-03-30
4973,15711,15711,ALBENDAZOL 400 MG/10ML SUSPENSION,G25784,Activo,Activo,0,0.0000,2026-01-31
2381,16021,16021,ALCOHOL ANTISEPTICO,LP10012,Activo,Activo,0,0.0000,2023-12-31
2970,16021,16021,ALCOHOL ANTISEPTICO,LP10012,Activo,Activo,0,0.0000,2023-12-31
4415,16480,16480,ALCOHOL ANTISEPTICO 70%,7922,Activo,Activo,0,0.0000,2027-07-30
4416,16480,16480,ALCOHOL ANTISEPTICO 70%,7921,Activo,Activo,0,0.0000,2027-07-30
4417,16480,16480,ALCOHOL ANTISEPTICO 70%,8191,Activo,Activo,0,0.0000,2027-08-30
4778,16480,16480,ALCOHOL ANTISEPTICO 70%,8715,Activo,Activo,0,0.0000,2027-10-30
4779,16480,16480,ALCOHOL ANTISEPTICO 70%,8777,Activo,Activo,0,0.0000,2027-10-30
2382,16022,16022,ALCOHOL HOSPITALARIO,LP10013,Activo,Activo,0,0.0000,2023-12-31
2606,16022,16022,ALCOHOL HOSPITALARIO,LP10013,Activo,Activo,0,0.0000,2023-12-31
9,15712,15712,ALFAMETILDOPA  250  MG TABLETAS RECUBIERTAS,L2022009,Activo,Activo,0,0.0000,2023-12-31
1661,15712,15712,ALFAMETILDOPA  250  MG TABLETAS RECUBIERTAS,L2022009,Activo,Activo,0,0.0000,2023-12-31
2383,16023,16023,ALGODÓN HIGIETEX,LP10014,Activo,Activo,0,0.0000,2023-12-31
3652,16023,16023,ALGODÓN HIGIETEX,LP10014,Activo,Activo,0,0.0000,2023-12-31
2384,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
2607,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
2707,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
2794,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
2878,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
2971,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3064,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3150,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3225,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3310,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3389,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3489,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3571,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3738,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
3816,16024,16024,ALGODÓN HOSPITALARIO,LP10015,Activo,Activo,0,0.0000,2023-12-31
4408,16024,16024,ALGODÓN HOSPITALARIO,2307009,Activo,Activo,0,0.0000,2028-07-31
4409,16024,16024,ALGODÓN HOSPITALARIO,06000000318,Activo,Activo,0,0.0000,2030-05-30
4410,16024,16024,ALGODÓN HOSPITALARIO,2401045,Activo,Activo,0,0.0000,2029-01-30
4411,16024,16024,ALGODÓN HOSPITALARIO,06000000862,Activo,Activo,0,0.0000,2030-09-30
4851,16024,16024,ALGODÓN HOSPITALARIO,06000001002,Activo,Activo,0,0.0000,2030-10-30
11,15713,15713,ALOPURINOL 100 MG TABLETA,L2022011,Activo,Activo,0,0.0000,2023-12-31
1662,15713,15713,ALOPURINOL 100 MG TABLETA,L2022011,Activo,Activo,0,0.0000,2023-12-31
2097,15713,15713,ALOPURINOL 100 MG TABLETA,L2022011,Activo,Activo,0,0.0000,2023-12-31
10,15714,15714,ALOPURINOL 300 MG,L2022010,Activo,Activo,0,0.0000,2023-12-31
1393,15714,15714,ALOPURINOL 300 MG,L2022010,Activo,Activo,0,0.0000,2023-12-31
1947,15714,15714,ALOPURINOL 300 MG,L2022010,Activo,Activo,0,0.0000,2023-12-31
202,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,L2022202,Activo,Activo,0,0.0000,2026-12-31
564,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,L2022202,Activo,Activo,0,0.0000,2026-12-31
689,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,L2022202,Activo,Activo,0,0.0000,2026-12-31
803,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,L2022202,Activo,Activo,0,0.0000,2026-12-31
1909,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,L2022202,Activo,Activo,0,0.0000,2026-12-31
4176,15715,15715,ALPRAZOLAM 0.5 MG TABLETA UNIDAD,ECL1297,Activo,Activo,0,0.0000,2026-04-01
2385,16025,16025,AMBU ( RESUCITADOR) ADULTO DESECHABLE,LP10016,Activo,Activo,0,0.0000,2023-12-31
3572,16025,16025,AMBU ( RESUCITADOR) ADULTO DESECHABLE,LP10016,Activo,Activo,0,0.0000,2023-12-31
4428,16025,16025,AMBU ( RESUCITADOR) ADULTO DESECHABLE,20000435,Activo,Activo,0,0.0000,2028-01-30
4852,16025,16025,AMBU ( RESUCITADOR) ADULTO DESECHABLE,22000365,Activo,Activo,0,0.0000,2028-06-22
2386,16026,16026,AMBU (RESUCITADOR) ADULTO REF. 325002002,LP10017,Activo,Activo,0,0.0000,2023-12-31
3390,16026,16026,AMBU (RESUCITADOR) ADULTO REF. 325002002,LP10017,Activo,Activo,0,0.0000,2023-12-31
2387,16027,16027,AMBU (RESUCITADOR) ADULTO REF. W44525,LP10018,Activo,Activo,0,0.0000,2025-12-31
3065,16027,16027,AMBU (RESUCITADOR) ADULTO REF. W44525,LP10018,Activo,Activo,0,0.0000,2025-12-31
3151,16027,16027,AMBU (RESUCITADOR) ADULTO REF. W44525,LP10018,Activo,Activo,0,0.0000,2025-12-31
2388,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
2608,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
2708,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
2879,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
2972,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
3066,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
3226,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
3817,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
3918,16028,16028,AMBU (RESUCITADOR) ADULTO REF. W4525,LP10019,Activo,Activo,0,0.0000,2023-12-31
2389,16029,16029,AMBU (RESUCITADOR) ADULTO REF. W4526,LP10020,Activo,Activo,0,0.0000,2023-12-31
2795,16029,16029,AMBU (RESUCITADOR) ADULTO REF. W4526,LP10020,Activo,Activo,0,0.0000,2023-12-31
2390,16030,16030,AMBU (RESUCITADOR) NEONATAL DESECHABLE,LP10021,Activo,Activo,0,0.0000,2026-12-31
2880,16030,16030,AMBU (RESUCITADOR) NEONATAL DESECHABLE,LP10021,Activo,Activo,0,0.0000,2026-12-31
4429,16030,16030,AMBU (RESUCITADOR) NEONATAL DESECHABLE,20002063,Activo,Activo,0,0.0000,2026-02-28
4853,16030,16030,AMBU (RESUCITADOR) NEONATAL DESECHABLE,23000333,Activo,Activo,0,0.0000,2028-06-22
2391,16031,16031,AMBU (RESUCITADOR) NEONATO REF. W4455,LP10022,Activo,Activo,0,0.0000,2023-12-31
3067,16031,16031,AMBU (RESUCITADOR) NEONATO REF. W4455,LP10022,Activo,Activo,0,0.0000,2023-12-31
2392,16032,16032,AMBU (RESUCITADOR) PEDIATRICO DESECHABLE,LP10023,Activo,Activo,0,0.0000,2023-12-31
3573,16032,16032,AMBU (RESUCITADOR) PEDIATRICO DESECHABLE,LP10023,Activo,Activo,0,0.0000,2023-12-31
4430,16032,16032,AMBU (RESUCITADOR) PEDIATRICO DESECHABLE,20000535,Activo,Activo,0,0.0000,2028-01-30
4431,16032,16032,AMBU (RESUCITADOR) PEDIATRICO DESECHABLE,24000203,Activo,Activo,0,0.0000,2026-10-30
4854,16032,16032,AMBU (RESUCITADOR) PEDIATRICO DESECHABLE,2404854,Activo,Activo,0,0.0000,2028-01-30
2393,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
2709,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
2881,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
2973,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
3227,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
3311,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
3391,16033,16033,AMBU (RESUCITADOR) PEDIATRICO REF. W4454,LP10024,Activo,Activo,0,0.0000,2023-12-31
2394,16034,16034,AMBU (RESUCITADOR) PEDIATRICO REF. W4456,LP10025,Activo,Activo,0,0.0000,2023-12-31
2796,16034,16034,AMBU (RESUCITADOR) PEDIATRICO REF. W4456,LP10025,Activo,Activo,0,0.0000,2023-12-31
3152,16034,16034,AMBU (RESUCITADOR) PEDIATRICO REF. W4456,LP10025,Activo,Activo,0,0.0000,2023-12-31
2395,16035,16035,AMBU (RESUCITADOR)NEONATO REF.N 846030,LP10026,Activo,Activo,0,0.0000,2023-12-31
3392,16035,16035,AMBU (RESUCITADOR)NEONATO REF.N 846030,LP10026,Activo,Activo,0,0.0000,2023-12-31
2396,16036,16036,AMBU (RSECITADOR)PEDIATRICO DESECHABLE,LP10027,Activo,Activo,0,0.0000,2023-12-31
2609,16036,16036,AMBU (RSECITADOR)PEDIATRICO DESECHABLE,LP10027,Activo,Activo,0,0.0000,2023-12-31
4076,16300,16300,AMINOFILINA 240 MG,1364400,Activo,Activo,0,0.0000,2023-08-30
254,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
445,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
710,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
825,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
1058,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
1828,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
2229,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
2357,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,L2022254,Activo,Activo,0,0.0000,2026-12-30
4177,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,B25M203,Activo,Activo,0,0.0000,2027-03-30
4782,15716,15716,AMIODARONA 150 MG/3ML AMPOLLA,B25M-203,Activo,Activo,0,0.0000,2027-03-30
13,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
325,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
1544,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
1664,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
1949,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
2099,15717,15717,AMIODARONA 200 MG TABLETA,L2022013,Activo,Activo,0,0.0000,2026-12-31
14,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
326,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
468,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
1075,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
1665,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
1950,15718,15718,AMITRIPTILINA 25 MG,L2022014,Activo,Activo,0,0.0000,2023-12-31
15,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
327,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
469,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
600,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
842,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
1076,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
1201,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
1666,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
1951,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
2252,15719,15719,AMLODIPINO 10 MG TABLETA,L2022015,Activo,Activo,0,0.0000,2026-12-31
4181,15719,15719,AMLODIPINO 10 MG TABLETA,G14275,Activo,Activo,0,0.0000,2027-06-30
4182,15719,15719,AMLODIPINO 10 MG TABLETA,G16394,Activo,Activo,0,0.0000,2026-05-30
16,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
328,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
470,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
601,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
727,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
843,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
961,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
1077,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
1395,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
1545,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
1667,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
1952,15720,15720,AMLODIPINO 5 MG TABLETA,L2022016,Activo,Activo,0,0.0000,2026-12-31
4211,15720,15720,AMLODIPINO 5 MG TABLETA,F01090A,Activo,Activo,0,0.0000,2027-05-30
4783,15720,15720,AMLODIPINO 5 MG TABLETA,F01682A,Activo,Activo,0,0.0000,2027-07-30
4784,15720,15720,AMLODIPINO 5 MG TABLETA,G13645,Activo,Activo,0,0.0000,2027-06-30
4946,15720,15720,AMLODIPINO 5 MG TABLETA,E01868A,Activo,Activo,0,0.0000,2026-01-30
4069,15304,15304,AMOXICILINA + CLAVULANICO  500 /125 MG,202208-1,Activo,Activo,0,0.0000,2026-12-31
17,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
329,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
471,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
728,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
844,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
1078,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
1396,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
1668,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
2100,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,L2022017,Activo,Activo,0,0.0000,2026-12-31
4212,15721,15721,AMOXICILINA 250 MG FRASCO X 100 ML,G09245,Activo,Activo,0,0.0000,2027-05-30
285,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
454,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
1193,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
1533,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
2237,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
2365,15723,15723,AMOXICILINA 500 MG CAPSULA,L2022285,Activo,Activo,0,0.0000,2026-12-31
4213,15723,15723,AMOXICILINA 500 MG CAPSULA,3342895,Activo,Activo,0,0.0000,2028-02-28
4058,4665,4665,AMOXICILINA SODICA +CLAVULANATO 500 MG/125 ML TABLETA,20221332,Activo,Activo,0,0.0000,2026-12-31
282,15722,15722,AMOXICILINA+ACIDO CLAVU (CURAM) 250 MG + 62.5 MG/5ML- FRASCO X6OML,L2022282,Activo,Activo,0,0.0000,2026-12-31
1067,15722,15722,AMOXICILINA+ACIDO CLAVU (CURAM) 250 MG + 62.5 MG/5ML- FRASCO X6OML,L2022282,Activo,Activo,0,0.0000,2026-12-31
299,15724,15724,AMOXICILINA+ACIDO CLAVULANICO 875 /125MG,L2022299,Activo,Activo,0,0.0000,2026-12-31
1839,15724,15724,AMOXICILINA+ACIDO CLAVULANICO 875 /125MG,L2022299,Activo,Activo,0,0.0000,2026-12-31
18,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,L2022018,Activo,Activo,0,0.0000,2026-12-31
602,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,L2022018,Activo,Activo,0,0.0000,2026-12-31
729,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,L2022018,Activo,Activo,0,0.0000,2026-12-31
1953,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,L2022018,Activo,Activo,0,0.0000,2026-12-31
4217,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,253012050,Activo,Activo,0,0.0000,2028-05-30
4218,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,250126,Activo,Activo,0,0.0000,2027-08-30
4785,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,250134,Activo,Activo,0,0.0000,2027-08-30
4947,15729,15729,AMPICILINA + SULBACTAN 1?5 G POLVO,930725,Activo,Activo,0,0.0000,2028-01-30
19,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
330,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
472,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
603,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
730,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
845,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
962,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1079,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1202,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1308,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1397,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1546,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1669,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1851,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
1954,15725,15725,AMPICILINA 1 G POLVO,L2022019,Activo,Activo,0,0.0000,2026-12-31
